,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.06070e-01,-6.32e+00,-6.46e+00,-3.10e-01,-6.00e+00, 
-1.05777e-01,-6.34e+00,-6.46e+00,-3.10e-01,-6.00e+00, 
-1.05484e-01,-6.34e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.05191e-01,-6.36e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.04898e-01,-6.32e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.04605e-01,-6.36e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.04313e-01,-6.36e+00,-6.52e+00,-3.10e-01,-6.00e+00, 
-1.04020e-01,-6.36e+00,-6.50e+00,-3.10e-01,-6.00e+00, 
-1.03727e-01,-6.36e+00,-6.50e+00,-3.10e-01,-6.00e+00, 
-1.03434e-01,-6.36e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.03141e-01,-6.36e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.02848e-01,-6.36e+00,-6.50e+00,-3.10e-01,-6.00e+00, 
-1.02555e-01,-6.38e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.02262e-01,-6.38e+00,-6.50e+00,-3.10e-01,-6.00e+00, 
-1.01969e-01,-6.36e+00,-6.46e+00,-3.10e-01,-6.00e+00, 
-1.01676e-01,-6.36e+00,-6.50e+00,-3.10e-01,-6.00e+00, 
-1.01383e-01,-6.36e+00,-6.50e+00,-3.10e-01,-6.00e+00, 
-1.01090e-01,-6.40e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.00797e-01,-6.40e+00,-6.48e+00,-3.10e-01,-6.00e+00, 
-1.00504e-01,-6.38e+00,-6.50e+00,-3.11e-01,-6.00e+00, 
-1.00211e-01,-6.40e+00,-6.50e+00,-3.11e-01,-6.00e+00, 
-9.99180e-02,-6.42e+00,-6.52e+00,-3.11e-01,-6.00e+00, 
-9.96250e-02,-6.42e+00,-6.50e+00,-3.12e-01,-6.00e+00, 
-9.93321e-02,-6.42e+00,-6.48e+00,-3.12e-01,-6.00e+00, 
-9.90391e-02,-6.40e+00,-6.50e+00,-3.12e-01,-6.00e+00, 
-9.87461e-02,-6.44e+00,-6.52e+00,-3.12e-01,-6.00e+00, 
-9.84532e-02,-6.44e+00,-6.50e+00,-3.13e-01,-6.00e+00, 
-9.81601e-02,-6.42e+00,-6.50e+00,-3.13e-01,-6.00e+00, 
-9.78673e-02,-6.44e+00,-6.50e+00,-3.14e-01,-6.00e+00, 
-9.75742e-02,-6.44e+00,-6.52e+00,-3.14e-01,-6.00e+00, 
-9.72812e-02,-6.46e+00,-6.52e+00,-3.14e-01,-6.00e+00, 
-9.69883e-02,-6.46e+00,-6.52e+00,-3.14e-01,-6.00e+00, 
-9.66953e-02,-6.46e+00,-6.52e+00,-3.14e-01,-6.00e+00, 
-9.64024e-02,-6.46e+00,-6.52e+00,-3.15e-01,-6.00e+00, 
-9.61094e-02,-6.48e+00,-6.54e+00,-3.15e-01,-6.00e+00, 
-9.58164e-02,-6.46e+00,-6.52e+00,-3.15e-01,-6.00e+00, 
-9.55235e-02,-6.48e+00,-6.52e+00,-3.16e-01,-6.00e+00, 
-9.52305e-02,-6.48e+00,-6.52e+00,-3.16e-01,-6.00e+00, 
-9.49376e-02,-6.48e+00,-6.52e+00,-3.16e-01,-6.00e+00, 
-9.46445e-02,-6.50e+00,-6.52e+00,-3.17e-01,-6.00e+00, 
-9.43515e-02,-6.48e+00,-6.52e+00,-3.18e-01,-6.00e+00, 
-9.40586e-02,-6.48e+00,-6.52e+00,-3.18e-01,-6.00e+00, 
-9.37656e-02,-6.48e+00,-6.52e+00,-3.18e-01,-6.00e+00, 
-9.34727e-02,-6.52e+00,-6.52e+00,-3.18e-01,-6.00e+00, 
-9.31797e-02,-6.50e+00,-6.52e+00,-3.18e-01,-6.00e+00, 
-9.28867e-02,-6.52e+00,-6.52e+00,-3.19e-01,-6.00e+00, 
-9.25938e-02,-6.52e+00,-6.52e+00,-3.20e-01,-6.00e+00, 
-9.23008e-02,-6.50e+00,-6.52e+00,-3.20e-01,-6.00e+00, 
-9.20079e-02,-6.50e+00,-6.56e+00,-3.21e-01,-6.00e+00, 
-9.17149e-02,-6.50e+00,-6.52e+00,-3.21e-01,-6.00e+00, 
-9.14218e-02,-6.52e+00,-6.54e+00,-3.21e-01,-6.00e+00, 
-9.11289e-02,-6.52e+00,-6.54e+00,-3.22e-01,-6.00e+00, 
-9.08359e-02,-6.52e+00,-6.58e+00,-3.22e-01,-6.00e+00, 
-9.05430e-02,-6.52e+00,-6.56e+00,-3.22e-01,-6.00e+00, 
