,CH3,CH4
Second,Volt,Volt
-1.80960e-01,3.35e-01,-1.26e-02, 
-1.80880e-01,3.35e-01,-1.26e-02, 
-1.80800e-01,3.35e-01,-1.13e-02, 
-1.80720e-01,3.35e-01,-1.26e-02, 
-1.80640e-01,3.35e-01,-1.13e-02, 
-1.80560e-01,3.36e-01,-1.13e-02, 
-1.80480e-01,3.36e-01,-1.26e-02, 
-1.80400e-01,3.36e-01,-1.26e-02, 
-1.80320e-01,3.36e-01,-1.26e-02, 
-1.80240e-01,3.36e-01,-1.13e-02, 
-1.80160e-01,3.36e-01,-1.26e-02, 
-1.80080e-01,3.37e-01,-1.26e-02, 
-1.80000e-01,3.37e-01,-1.26e-02, 
-1.79920e-01,3.37e-01,-1.26e-02, 
-1.79840e-01,3.38e-01,-1.26e-02, 
-1.79760e-01,3.38e-01,-1.26e-02, 
-1.79680e-01,3.38e-01,-1.26e-02, 
-1.79600e-01,3.39e-01,-1.26e-02, 
-1.79520e-01,3.39e-01,-1.13e-02, 
-1.79440e-01,3.38e-01,-1.13e-02, 
-1.79360e-01,3.38e-01,-1.26e-02, 
-1.79280e-01,3.39e-01,-1.13e-02, 
-1.79200e-01,3.39e-01,-1.13e-02, 
-1.79120e-01,3.39e-01,-1.26e-02, 
-1.79040e-01,3.39e-01,-1.13e-02, 
-1.78960e-01,3.39e-01,-1.13e-02, 
-1.78880e-01,3.39e-01,-1.26e-02, 
-1.78800e-01,3.39e-01,-1.13e-02, 
-1.78720e-01,3.39e-01,-1.13e-02, 
-1.78640e-01,3.39e-01,-1.13e-02, 
-1.78560e-01,3.39e-01,-1.13e-02, 
-1.78480e-01,3.39e-01,-1.13e-02, 
-1.78400e-01,3.39e-01,-1.13e-02, 
-1.78320e-01,3.39e-01,-1.13e-02, 
-1.78240e-01,3.40e-01,-1.13e-02, 
-1.78160e-01,3.40e-01,-1.13e-02, 
-1.78080e-01,3.41e-01,-1.13e-02, 
-1.78000e-01,3.40e-01,-1.13e-02, 
-1.77920e-01,3.41e-01,-1.13e-02, 
-1.77840e-01,3.42e-01,-1.13e-02, 
-1.77760e-01,3.42e-01,-1.13e-02, 
-1.77680e-01,3.42e-01,-1.13e-02, 
-1.77600e-01,3.42e-01,-1.13e-02, 
-1.77520e-01,3.42e-01,-1.13e-02, 
-1.77440e-01,3.42e-01,-1.13e-02, 
-1.77360e-01,3.43e-01,-1.13e-02, 
-1.77280e-01,3.43e-01,-1.13e-02, 
-1.77200e-01,3.43e-01,-1.13e-02, 
-1.77120e-01,3.43e-01,-1.13e-02, 
-1.77040e-01,3.44e-01,-1.13e-02, 
-1.76960e-01,3.44e-01,-1.13e-02, 
-1.76880e-01,3.44e-01,-1.13e-02, 
-1.76800e-01,3.44e-01,-1.13e-02, 
-1.76720e-01,3.44e-01,-1.13e-02, 
-1.76640e-01,3.44e-01,-1.13e-02, 
-1.76560e-01,3.44e-01,-1.01e-02, 
-1.76480e-01,3.44e-01,-1.13e-02, 
-1.76400e-01,3.44e-01,-1.13e-02, 
-1.76320e-01,3.44e-01,-1.13e-02, 
-1.76240e-01,3.44e-01,-1.13e-02, 
-1.76160e-01,3.45e-01,-1.13e-02, 
-1.76080e-01,3.45e-01,-1.13e-02, 
-1.76000e-01,3.45e-01,-1.01e-02, 
-1.75920e-01,3.45e-01,-1.13e-02, 
-1.75840e-01,3.45e-01,-1.01e-02, 
-1.75760e-01,3.46e-01,-1.13e-02, 
-1.75680e-01,3.45e-01,-1.13e-02, 
-1.75600e-01,3.45e-01,-1.13e-02, 
-1.75520e-01,3.45e-01,-1.13e-02, 
-1.75440e-01,3.46e-01,-1.13e-02, 
-1.75360e-01,3.46e-01,-1.13e-02, 
-1.75280e-01,3.47e-01,-1.01e-02, 
-1.75200e-01,3.47e-01,-1.01e-02, 
-1.75120e-01,3.48e-01,-1.01e-02, 
-1.75040e-01,3.48e-01,-1.13e-02, 
-1.74960e-01,3.48e-01,-1.01e-02, 
-1.74880e-01,3.48e-01,-1.01e-02, 
-1.74800e-01,3.48e-01,-1.01e-02, 
-1.74720e-01,3.49e-01,-1.01e-02, 
-1.74640e-01,3.49e-01,-1.01e-02, 
-1.74560e-01,3.49e-01,-1.01e-02, 
-1.74480e-01,3.49e-01,-1.01e-02, 
-1.74400e-01,3.50e-01,-1.01e-02, 
-1.74320e-01,3.49e-01,-1.01e-02, 
-1.74240e-01,3.49e-01,-1.01e-02, 
-1.74160e-01,3.50e-01,-1.01e-02, 
-1.74080e-01,3.51e-01,-1.01e-02, 
-1.74000e-01,3.50e-01,-1.01e-02, 
-1.73920e-01,3.50e-01,-1.01e-02, 
-1.73840e-01,3.51e-01,-1.01e-02, 
-1.73760e-01,3.51e-01,-1.01e-02, 
-1.73680e-01,3.51e-01,-1.01e-02, 
-1.73600e-01,3.51e-01,-1.01e-02, 
-1.73520e-01,3.51e-01,-1.01e-02, 
-1.73440e-01,3.51e-01,-1.01e-02, 
-1.73360e-01,3.51e-01,-1.01e-02, 
-1.73280e-01,3.51e-01,-8.82e-03, 
-1.73200e-01,3.51e-01,-1.01e-02, 
-1.73120e-01,3.52e-01,-8.82e-03, 
-1.73040e-01,3.52e-01,-1.01e-02, 
-1.72960e-01,3.52e-01,-8.82e-03, 
-1.72880e-01,3.52e-01,-1.01e-02, 
-1.72800e-01,3.52e-01,-1.01e-02, 
-1.72720e-01,3.53e-01,-8.82e-03, 
-1.72640e-01,3.53e-01,-1.01e-02, 
-1.72560e-01,3.53e-01,-7.56e-03, 
-1.72480e-01,3.54e-01,-8.82e-03, 
-1.72400e-01,3.54e-01,-8.82e-03, 
-1.72320e-01,3.54e-01,-7.56e-03, 
-1.72240e-01,3.54e-01,-8.82e-03, 
-1.72160e-01,3.54e-01,-8.82e-03, 
-1.72080e-01,3.55e-01,-7.56e-03, 
-1.72000e-01,3.55e-01,-8.82e-03, 
-1.71920e-01,3.56e-01,-7.56e-03, 
-1.71840e-01,3.56e-01,-7.56e-03, 
-1.71760e-01,3.57e-01,-7.56e-03, 
-1.71680e-01,3.56e-01,-6.30e-03, 
-1.71600e-01,3.57e-01,-7.56e-03, 
-1.71520e-01,3.57e-01,-6.30e-03, 
-1.71440e-01,3.57e-01,-6.30e-03, 
-1.71360e-01,3.57e-01,-6.30e-03, 
-1.71280e-01,3.57e-01,-6.30e-03, 
-1.71200e-01,3.57e-01,-6.30e-03, 
-1.71120e-01,3.58e-01,-6.30e-03, 
-1.71040e-01,3.57e-01,-6.30e-03, 
-1.70960e-01,3.58e-01,-5.04e-03, 
-1.70880e-01,3.57e-01,-6.30e-03, 
-1.70800e-01,3.57e-01,-6.30e-03, 
-1.70720e-01,3.58e-01,-5.04e-03, 
-1.70640e-01,3.58e-01,-5.04e-03, 
-1.70560e-01,3.58e-01,-5.04e-03, 
-1.70480e-01,3.58e-01,-5.04e-03, 
-1.70400e-01,3.58e-01,-5.04e-03, 
-1.70320e-01,3.58e-01,-5.04e-03, 
-1.70240e-01,3.58e-01,-5.04e-03, 
-1.70160e-01,3.59e-01,-5.04e-03, 
-1.70080e-01,3.59e-01,-5.04e-03, 
-1.70000e-01,3.59e-01,-3.78e-03, 
-1.69920e-01,3.59e-01,-5.04e-03, 
-1.69840e-01,3.60e-01,-5.04e-03, 
-1.69760e-01,3.60e-01,-5.04e-03, 
-1.69680e-01,3.60e-01,-3.78e-03, 
-1.69600e-01,3.60e-01,-5.04e-03, 
-1.69520e-01,3.60e-01,-5.04e-03, 
-1.69440e-01,3.60e-01,-3.78e-03, 
-1.69360e-01,3.61e-01,-3.78e-03, 
-1.69280e-01,3.60e-01,-3.78e-03, 
-1.69200e-01,3.61e-01,-5.04e-03, 
-1.69120e-01,3.62e-01,-5.04e-03, 
-1.69040e-01,3.62e-01,-5.04e-03, 
-1.68960e-01,3.62e-01,-3.78e-03, 
-1.68880e-01,3.62e-01,-5.04e-03, 
-1.68800e-01,3.62e-01,-5.04e-03, 
-1.68720e-01,3.62e-01,-5.04e-03, 
-1.68640e-01,3.62e-01,-5.04e-03, 
-1.68560e-01,3.62e-01,-3.78e-03, 
-1.68480e-01,3.62e-01,-3.78e-03, 
-1.68400e-01,3.62e-01,-3.78e-03, 
-1.68320e-01,3.62e-01,-5.04e-03, 
-1.68240e-01,3.62e-01,-5.04e-03, 
-1.68160e-01,3.62e-01,-5.04e-03, 
-1.68080e-01,3.62e-01,-3.78e-03, 
-1.68000e-01,3.62e-01,-5.04e-03, 
-1.67920e-01,3.62e-01,-5.04e-03, 
-1.67840e-01,3.62e-01,-5.04e-03, 
-1.67760e-01,3.63e-01,-5.04e-03, 
-1.67680e-01,3.62e-01,-5.04e-03, 
-1.67600e-01,3.63e-01,-5.04e-03, 
-1.67520e-01,3.63e-01,-5.04e-03, 
-1.67440e-01,3.63e-01,-5.04e-03, 
-1.67360e-01,3.63e-01,-5.04e-03, 
-1.67280e-01,3.63e-01,-5.04e-03, 
-1.67200e-01,3.63e-01,-5.04e-03, 
-1.67120e-01,3.63e-01,-5.04e-03, 
-1.67040e-01,3.64e-01,-5.04e-03, 
-1.66960e-01,3.64e-01,-6.30e-03, 
-1.66880e-01,3.64e-01,-6.30e-03, 
-1.66800e-01,3.64e-01,-5.04e-03, 
-1.66720e-01,3.64e-01,-5.04e-03, 
-1.66640e-01,3.66e-01,-6.30e-03, 
-1.66560e-01,3.65e-01,-7.56e-03, 
-1.66480e-01,3.65e-01,-6.30e-03, 
-1.66400e-01,3.66e-01,-6.30e-03, 
-1.66320e-01,3.66e-01,-6.30e-03, 
-1.66240e-01,3.66e-01,-6.30e-03, 
-1.66160e-01,3.66e-01,-8.82e-03, 
-1.66080e-01,3.66e-01,-6.30e-03, 
-1.66000e-01,3.66e-01,-6.30e-03, 
-1.65920e-01,3.66e-01,-7.56e-03, 
-1.65840e-01,3.66e-01,-7.56e-03, 
-1.65760e-01,3.66e-01,-7.56e-03, 
-1.65680e-01,3.66e-01,-6.30e-03, 
-1.65600e-01,3.67e-01,-8.82e-03, 
-1.65520e-01,3.67e-01,-7.56e-03, 
-1.65440e-01,3.67e-01,-7.56e-03, 
-1.65360e-01,3.66e-01,-7.56e-03, 
-1.65280e-01,3.66e-01,-8.82e-03, 
-1.65200e-01,3.67e-01,-8.82e-03, 
-1.65120e-01,3.66e-01,-7.56e-03, 
-1.65040e-01,3.67e-01,-8.82e-03, 
-1.64960e-01,3.67e-01,-7.56e-03, 
-1.64880e-01,3.67e-01,-7.56e-03, 
-1.64800e-01,3.67e-01,-7.56e-03, 
-1.64720e-01,3.67e-01,-7.56e-03, 
-1.64640e-01,3.67e-01,-8.82e-03, 
-1.64560e-01,3.67e-01,-7.56e-03, 
-1.64480e-01,3.67e-01,-8.82e-03, 
-1.64400e-01,3.67e-01,-8.82e-03, 
-1.64320e-01,3.67e-01,-8.82e-03, 
-1.64240e-01,3.67e-01,-8.82e-03, 
-1.64160e-01,3.67e-01,-8.82e-03, 
-1.64080e-01,3.67e-01,-8.82e-03, 
-1.64000e-01,3.67e-01,-8.82e-03, 
-1.63920e-01,3.68e-01,-8.82e-03, 
-1.63840e-01,3.67e-01,-8.82e-03, 
-1.63760e-01,3.68e-01,-8.82e-03, 
-1.63680e-01,3.67e-01,-8.82e-03, 
-1.63600e-01,3.68e-01,-8.82e-03, 
-1.63520e-01,3.68e-01,-8.82e-03, 
-1.63440e-01,3.68e-01,-8.82e-03, 
-1.63360e-01,3.68e-01,-8.82e-03, 
-1.63280e-01,3.68e-01,-8.82e-03, 
-1.63200e-01,3.68e-01,-8.82e-03, 
-1.63120e-01,3.68e-01,-8.82e-03, 
-1.63040e-01,3.68e-01,-8.82e-03, 
-1.62960e-01,3.68e-01,-8.82e-03, 
-1.62880e-01,3.68e-01,-8.82e-03, 
-1.62800e-01,3.68e-01,-8.82e-03, 
-1.62720e-01,3.68e-01,-1.01e-02, 
-1.62640e-01,3.68e-01,-8.82e-03, 
-1.62560e-01,3.68e-01,-8.82e-03, 
-1.62480e-01,3.68e-01,-1.01e-02, 
-1.62400e-01,3.68e-01,-8.82e-03, 
-1.62320e-01,3.68e-01,-8.82e-03, 
-1.62240e-01,3.68e-01,-8.82e-03, 
-1.62160e-01,3.68e-01,-8.82e-03, 
-1.62080e-01,3.68e-01,-8.82e-03, 
-1.62000e-01,3.68e-01,-8.82e-03, 
-1.61920e-01,3.68e-01,-8.82e-03, 
-1.61840e-01,3.68e-01,-8.82e-03, 
-1.61760e-01,3.68e-01,-8.82e-03, 
-1.61680e-01,3.68e-01,-8.82e-03, 
-1.61600e-01,3.68e-01,-8.82e-03, 
-1.61520e-01,3.69e-01,-8.82e-03, 
-1.61440e-01,3.68e-01,-8.82e-03, 
-1.61360e-01,3.68e-01,-1.01e-02, 
-1.61280e-01,3.68e-01,-8.82e-03, 
-1.61200e-01,3.68e-01,-8.82e-03, 
-1.61120e-01,3.68e-01,-8.82e-03, 
-1.61040e-01,3.68e-01,-8.82e-03, 
-1.60960e-01,3.68e-01,-8.82e-03, 
-1.60880e-01,3.68e-01,-8.82e-03, 
-1.60800e-01,3.68e-01,-8.82e-03, 
-1.60720e-01,3.68e-01,-8.82e-03, 
-1.60640e-01,3.68e-01,-8.82e-03, 
-1.60560e-01,3.68e-01,-8.82e-03, 
-1.60480e-01,3.68e-01,-8.82e-03, 
-1.60400e-01,3.67e-01,-8.82e-03, 
-1.60320e-01,3.68e-01,-8.82e-03, 
-1.60240e-01,3.68e-01,-8.82e-03, 
-1.60160e-01,3.68e-01,-8.82e-03, 
-1.60080e-01,3.68e-01,-8.82e-03, 
-1.60000e-01,3.68e-01,-8.82e-03, 
-1.59920e-01,3.67e-01,-8.82e-03, 
-1.59840e-01,3.68e-01,-8.82e-03, 
-1.59760e-01,3.68e-01,-8.82e-03, 
-1.59680e-01,3.68e-01,-8.82e-03, 
-1.59600e-01,3.68e-01,-8.82e-03, 
-1.59520e-01,3.68e-01,-8.82e-03, 
-1.59440e-01,3.68e-01,-8.82e-03, 
-1.59360e-01,3.68e-01,-8.82e-03, 
-1.59280e-01,3.68e-01,-8.82e-03, 
-1.59200e-01,3.68e-01,-8.82e-03, 
-1.59120e-01,3.68e-01,-8.82e-03, 
-1.59040e-01,3.68e-01,-8.82e-03, 
-1.58960e-01,3.68e-01,-8.82e-03, 
-1.58880e-01,3.68e-01,-8.82e-03, 
-1.58800e-01,3.68e-01,-8.82e-03, 
-1.58720e-01,3.68e-01,-8.82e-03, 
-1.58640e-01,3.68e-01,-8.82e-03, 
-1.58560e-01,3.68e-01,-8.82e-03, 
-1.58480e-01,3.67e-01,-8.82e-03, 
-1.58400e-01,3.67e-01,-8.82e-03, 
-1.58320e-01,3.67e-01,-8.82e-03, 
-1.58240e-01,3.67e-01,-8.82e-03, 
-1.58160e-01,3.67e-01,-8.82e-03, 
-1.58080e-01,3.67e-01,-8.82e-03, 
-1.58000e-01,3.66e-01,-8.82e-03, 
-1.57920e-01,3.67e-01,-8.82e-03, 
-1.57840e-01,3.66e-01,-8.82e-03, 
-1.57760e-01,3.66e-01,-8.82e-03, 
-1.57680e-01,3.66e-01,-8.82e-03, 
-1.57600e-01,3.67e-01,-8.82e-03, 
-1.57520e-01,3.67e-01,-8.82e-03, 
-1.57440e-01,3.66e-01,-7.56e-03, 
-1.57360e-01,3.66e-01,-8.82e-03, 
-1.57280e-01,3.66e-01,-8.82e-03, 
-1.57200e-01,3.66e-01,-8.82e-03, 
-1.57120e-01,3.66e-01,-8.82e-03, 
-1.57040e-01,3.67e-01,-8.82e-03, 
-1.56960e-01,3.66e-01,-8.82e-03, 
-1.56880e-01,3.66e-01,-8.82e-03, 
-1.56800e-01,3.66e-01,-8.82e-03, 
-1.56720e-01,3.67e-01,-8.82e-03, 
-1.56640e-01,3.66e-01,-7.56e-03, 
-1.56560e-01,3.67e-01,-8.82e-03, 
-1.56480e-01,3.66e-01,-8.82e-03, 
-1.56400e-01,3.66e-01,-7.56e-03, 
-1.56320e-01,3.66e-01,-7.56e-03, 
-1.56240e-01,3.66e-01,-8.82e-03, 
-1.56160e-01,3.66e-01,-8.82e-03, 
-1.56080e-01,3.66e-01,-8.82e-03, 
-1.56000e-01,3.66e-01,-7.56e-03, 
-1.55920e-01,3.66e-01,-8.82e-03, 
-1.55840e-01,3.65e-01,-7.56e-03, 
-1.55760e-01,3.65e-01,-7.56e-03, 
-1.55680e-01,3.64e-01,-7.56e-03, 
-1.55600e-01,3.63e-01,-7.56e-03, 
-1.55520e-01,3.64e-01,-7.56e-03, 
-1.55440e-01,3.62e-01,-7.56e-03, 
-1.55360e-01,3.62e-01,-7.56e-03, 
-1.55280e-01,3.62e-01,-7.56e-03, 
-1.55200e-01,3.62e-01,-7.56e-03, 
-1.55120e-01,3.62e-01,-6.30e-03, 
-1.55040e-01,3.62e-01,-6.30e-03, 
-1.54960e-01,3.62e-01,-7.56e-03, 
-1.54880e-01,3.62e-01,-7.56e-03, 
-1.54800e-01,3.62e-01,-7.56e-03, 
-1.54720e-01,3.62e-01,-6.30e-03, 
-1.54640e-01,3.62e-01,-7.56e-03, 
-1.54560e-01,3.62e-01,-7.56e-03, 
-1.54480e-01,3.62e-01,-6.30e-03, 
-1.54400e-01,3.62e-01,-6.30e-03, 
-1.54320e-01,3.62e-01,-6.30e-03, 
-1.54240e-01,3.62e-01,-6.30e-03, 
-1.54160e-01,3.62e-01,-6.30e-03, 
-1.54080e-01,3.62e-01,-6.30e-03, 
-1.54000e-01,3.62e-01,-7.56e-03, 
-1.53920e-01,3.62e-01,-6.30e-03, 
-1.53840e-01,3.62e-01,-6.30e-03, 
-1.53760e-01,3.62e-01,-6.30e-03, 
-1.53680e-01,3.62e-01,-6.30e-03, 
-1.53600e-01,3.62e-01,-6.30e-03, 
-1.53520e-01,3.62e-01,-6.30e-03, 
-1.53440e-01,3.61e-01,-6.30e-03, 
-1.53360e-01,3.61e-01,-6.30e-03, 
-1.53280e-01,3.60e-01,-6.30e-03, 
-1.53200e-01,3.60e-01,-6.30e-03, 
-1.53120e-01,3.60e-01,-5.04e-03, 
-1.53040e-01,3.59e-01,-6.30e-03, 
-1.52960e-01,3.58e-01,-5.04e-03, 
-1.52880e-01,3.59e-01,-6.30e-03, 
-1.52800e-01,3.58e-01,-6.30e-03, 
-1.52720e-01,3.58e-01,-5.04e-03, 
-1.52640e-01,3.58e-01,-5.04e-03, 
-1.52560e-01,3.57e-01,-5.04e-03, 
-1.52480e-01,3.57e-01,-6.30e-03, 
-1.52400e-01,3.57e-01,-5.04e-03, 
-1.52320e-01,3.57e-01,-5.04e-03, 
-1.52240e-01,3.56e-01,-5.04e-03, 
-1.52160e-01,3.56e-01,-5.04e-03, 
-1.52080e-01,3.57e-01,-5.04e-03, 
-1.52000e-01,3.56e-01,-5.04e-03, 
-1.51920e-01,3.57e-01,-5.04e-03, 
-1.51840e-01,3.57e-01,-5.04e-03, 
-1.51760e-01,3.56e-01,-5.04e-03, 
-1.51680e-01,3.57e-01,-5.04e-03, 
-1.51600e-01,3.57e-01,-5.04e-03, 
-1.51520e-01,3.57e-01,-5.04e-03, 
-1.51440e-01,3.57e-01,-5.04e-03, 
-1.51360e-01,3.57e-01,-5.04e-03, 
-1.51280e-01,3.57e-01,-5.04e-03, 
-1.51200e-01,3.57e-01,-5.04e-03, 
-1.51120e-01,3.55e-01,-5.04e-03, 
-1.51040e-01,3.57e-01,-5.04e-03, 
-1.50960e-01,3.56e-01,-5.04e-03, 
-1.50880e-01,3.55e-01,-5.04e-03, 
-1.50800e-01,3.55e-01,-5.04e-03, 
-1.50720e-01,3.54e-01,-5.04e-03, 
-1.50640e-01,3.54e-01,-3.78e-03, 
-1.50560e-01,3.54e-01,-5.04e-03, 
-1.50480e-01,3.53e-01,-5.04e-03, 
-1.50400e-01,3.53e-01,-3.78e-03, 
-1.50320e-01,3.53e-01,-5.04e-03, 
-1.50240e-01,3.51e-01,-5.04e-03, 
-1.50160e-01,3.51e-01,-3.78e-03, 
-1.50080e-01,3.51e-01,-3.78e-03, 
-1.50000e-01,3.51e-01,-5.04e-03, 
-1.49920e-01,3.50e-01,-3.78e-03, 
-1.49840e-01,3.50e-01,-3.78e-03, 
-1.49760e-01,3.49e-01,-3.78e-03, 
-1.49680e-01,3.49e-01,-2.52e-03, 
-1.49600e-01,3.49e-01,-3.78e-03, 
-1.49520e-01,3.49e-01,-2.52e-03, 
-1.49440e-01,3.49e-01,-3.78e-03, 
-1.49360e-01,3.49e-01,-2.52e-03, 
-1.49280e-01,3.49e-01,-2.52e-03, 
-1.49200e-01,3.49e-01,-2.52e-03, 
-1.49120e-01,3.49e-01,-2.52e-03, 
-1.49040e-01,3.48e-01,-2.52e-03, 
-1.48960e-01,3.49e-01,-1.26e-03, 
-1.48880e-01,3.49e-01,-1.26e-03, 
-1.48800e-01,3.49e-01,-1.26e-03, 
-1.48720e-01,3.48e-01,-1.26e-03, 
-1.48640e-01,3.48e-01,-1.26e-03, 
-1.48560e-01,3.48e-01,-1.26e-03, 
-1.48480e-01,3.49e-01,-2.52e-03, 
-1.48400e-01,3.48e-01,-1.26e-03, 
-1.48320e-01,3.48e-01,-1.26e-03, 
-1.48240e-01,3.48e-01,-1.26e-03, 
-1.48160e-01,3.47e-01,-1.26e-03, 
-1.48080e-01,3.47e-01,-1.26e-03, 
-1.48000e-01,3.46e-01,-1.26e-03, 
-1.47920e-01,3.45e-01,-1.26e-03, 
-1.47840e-01,3.45e-01,-1.26e-03, 
-1.47760e-01,3.45e-01,-1.26e-03, 
-1.47680e-01,3.44e-01,-1.26e-03, 
-1.47600e-01,3.44e-01,-1.26e-03, 
-1.47520e-01,3.43e-01,0.00e+00, 
-1.47440e-01,3.42e-01,-1.26e-03, 
-1.47360e-01,3.42e-01,0.00e+00, 
-1.47280e-01,3.41e-01,0.00e+00, 
-1.47200e-01,3.42e-01,-1.26e-03, 
-1.47120e-01,3.41e-01,1.26e-03, 
-1.47040e-01,3.41e-01,-1.26e-03, 
-1.46960e-01,3.40e-01,0.00e+00, 
-1.46880e-01,3.40e-01,1.26e-03, 
-1.46800e-01,3.39e-01,0.00e+00, 
-1.46720e-01,3.40e-01,1.26e-03, 
-1.46640e-01,3.40e-01,0.00e+00, 
-1.46560e-01,3.39e-01,1.26e-03, 
-1.46480e-01,3.39e-01,2.52e-03, 
-1.46400e-01,3.39e-01,1.26e-03, 
-1.46320e-01,3.39e-01,1.26e-03, 
-1.46240e-01,3.39e-01,1.26e-03, 
-1.46160e-01,3.39e-01,2.52e-03, 
-1.46080e-01,3.39e-01,1.26e-03, 
-1.46000e-01,3.39e-01,3.78e-03, 
-1.45920e-01,3.39e-01,2.52e-03, 
-1.45840e-01,3.39e-01,2.52e-03, 
-1.45760e-01,3.39e-01,1.26e-03, 
-1.45680e-01,3.39e-01,3.78e-03, 
-1.45600e-01,3.38e-01,3.78e-03, 
-1.45520e-01,3.38e-01,5.04e-03, 
-1.45440e-01,3.37e-01,3.78e-03, 
-1.45360e-01,3.37e-01,5.04e-03, 
-1.45280e-01,3.37e-01,3.78e-03, 
-1.45200e-01,3.36e-01,3.78e-03, 
-1.45120e-01,3.36e-01,5.04e-03, 
-1.45040e-01,3.35e-01,3.78e-03, 
-1.44960e-01,3.35e-01,5.04e-03, 
-1.44880e-01,3.34e-01,3.78e-03, 
-1.44800e-01,3.34e-01,6.30e-03, 
-1.44720e-01,3.33e-01,5.04e-03, 
-1.44640e-01,3.33e-01,6.30e-03, 
-1.44560e-01,3.33e-01,6.30e-03, 
-1.44480e-01,3.32e-01,5.04e-03, 
-1.44400e-01,3.32e-01,7.56e-03, 
-1.44320e-01,3.31e-01,7.56e-03, 
-1.44240e-01,3.31e-01,6.30e-03, 
-1.44160e-01,3.31e-01,7.56e-03, 
-1.44080e-01,3.30e-01,6.30e-03, 
-1.44000e-01,3.30e-01,7.56e-03, 
-1.43920e-01,3.30e-01,8.82e-03, 
-1.43840e-01,3.30e-01,7.56e-03, 
-1.43760e-01,3.30e-01,7.56e-03, 
-1.43680e-01,3.30e-01,7.56e-03, 
-1.43600e-01,3.30e-01,1.01e-02, 
-1.43520e-01,3.30e-01,7.56e-03, 
-1.43440e-01,3.30e-01,1.01e-02, 
-1.43360e-01,3.30e-01,1.26e-02, 
-1.43280e-01,3.30e-01,7.56e-03, 
-1.43200e-01,3.30e-01,7.56e-03, 
-1.43120e-01,3.30e-01,1.01e-02, 
-1.43040e-01,3.30e-01,8.82e-03, 
-1.42960e-01,3.30e-01,1.13e-02, 
-1.42880e-01,3.29e-01,8.82e-03, 
-1.42800e-01,3.28e-01,1.13e-02, 
-1.42720e-01,3.27e-01,1.26e-02, 
-1.42640e-01,3.27e-01,1.01e-02, 
-1.42560e-01,3.27e-01,1.26e-02, 
-1.42480e-01,3.27e-01,1.13e-02, 
-1.42400e-01,3.26e-01,1.26e-02, 
-1.42320e-01,3.26e-01,1.26e-02, 
-1.42240e-01,3.25e-01,1.76e-02, 
-1.42160e-01,3.25e-01,1.39e-02, 
-1.42080e-01,3.25e-01,1.76e-02, 
-1.42000e-01,3.25e-01,1.26e-02, 
-1.41920e-01,3.24e-01,1.76e-02, 
-1.41840e-01,3.24e-01,1.51e-02, 
-1.41760e-01,3.23e-01,1.51e-02, 
-1.41680e-01,3.22e-01,1.76e-02, 
-1.41600e-01,3.23e-01,1.89e-02, 
-1.41520e-01,3.22e-01,1.89e-02, 
-1.41440e-01,3.22e-01,2.14e-02, 
-1.41360e-01,3.21e-01,2.02e-02, 
-1.41280e-01,3.21e-01,2.02e-02, 
-1.41200e-01,3.21e-01,1.89e-02, 
-1.41120e-01,3.21e-01,2.27e-02, 
-1.41040e-01,3.21e-01,2.39e-02, 
-1.40960e-01,3.21e-01,2.14e-02, 
-1.40880e-01,3.21e-01,2.52e-02, 
-1.40800e-01,3.21e-01,2.39e-02, 
-1.40720e-01,3.21e-01,2.14e-02, 
-1.40640e-01,3.21e-01,2.39e-02, 
-1.40560e-01,3.21e-01,2.27e-02, 
-1.40480e-01,3.20e-01,2.52e-02, 
-1.40400e-01,3.20e-01,2.14e-02, 
-1.40320e-01,3.19e-01,2.77e-02, 
-1.40240e-01,3.19e-01,2.90e-02, 
-1.40160e-01,3.19e-01,2.77e-02, 
-1.40080e-01,3.19e-01,3.40e-02, 
-1.40000e-01,3.18e-01,2.65e-02, 
-1.39920e-01,3.19e-01,2.90e-02, 
-1.39840e-01,3.18e-01,2.65e-02, 
-1.39760e-01,3.17e-01,3.91e-02, 
-1.39680e-01,3.16e-01,3.15e-02, 
-1.39600e-01,3.17e-01,4.16e-02, 
-1.39520e-01,3.16e-01,4.03e-02, 
-1.39440e-01,3.16e-01,3.65e-02, 
-1.39360e-01,3.16e-01,3.91e-02, 
-1.39280e-01,3.15e-01,3.91e-02, 
-1.39200e-01,3.14e-01,4.16e-02, 
-1.39120e-01,3.14e-01,5.04e-02, 
-1.39040e-01,3.14e-01,6.68e-02, 
-1.38960e-01,3.13e-01,4.54e-02, 
-1.38880e-01,3.13e-01,5.29e-02, 
-1.38800e-01,3.13e-01,5.04e-02, 
-1.38720e-01,3.13e-01,5.29e-02, 
-1.38640e-01,3.12e-01,6.17e-02, 
-1.38560e-01,3.12e-01,6.17e-02, 
-1.38480e-01,3.12e-01,6.17e-02, 
-1.38400e-01,3.12e-01,6.17e-02, 
-1.38320e-01,3.12e-01,6.68e-02, 
-1.38240e-01,3.12e-01,5.17e-02, 
-1.38160e-01,3.12e-01,6.05e-02, 
-1.38080e-01,3.11e-01,7.31e-02, 
-1.38000e-01,3.11e-01,6.55e-02, 
-1.37920e-01,3.11e-01,8.82e-02, 
-1.37840e-01,3.11e-01,7.81e-02, 
-1.37760e-01,3.10e-01,8.95e-02, 
-1.37680e-01,3.09e-01,9.32e-02, 
